#{"t_start": 1665999333.152304, "env_id": "CustomMyoChallengeBaodingP1-v1"}
r,l,t
990.997796,605.386799,200,11156.088928,21151.014973,200,11171.291329,21176.388329,200,11181.111236,200,15092.150101
1151.029985,200,15119.236362
935.684848,200,15145.41832
1196.5361971181.202987,200,1511181.15098,1181.182618,200,1346.820491,200,15190.2336.9871196.569282,200,15218.1031.2001196.350508,200,15232.1196.4261146.156956,200,15274.97395
1176.173015,200,15291.017858
1101.307356,200,15316.201388
1191.322048,200,15346.930623
1196.121114,200,15376.1176.3191101.18233,200,15391.677198
1171.174512,200,15432.00974
1015.498578,200,15462.111196.21171.152049,200,15477.166942
499.893844,200,15492.112687
1171.195498,200,15493.589407
930.30894950.272337,200,155221186.24131181.394974,201181.26970.73702,200,15575.821181.31196.701697,200,15605.914231
1024.829725,185,15634.91166.13499.902691,200,15649.391196.3515.943371166.148945,21161.371141.202201086.002445,21086.21921.133768,176,15721.491161.41131.392859,200,15765.41140.731196.294598,200,15777.1532.0821146.251077,200,15805.1106.2491196.649047,200,15819.367593
1196.12867,200,15820.8514.708341.847394,200,15863.298439
1050.939244,200,15889.1181.571151.35166,200,15903.579643
1186.4574,200,15948.038854.51146.266701,200,15963.1196.6581014.495292,179,15988.1071.0611171.246313,200,160221176.35721156.392921,200,160471171.00711146.20783,200,16063.1171.3161171.312495,200,161031166.04381181.227573,200,161201171.24851181.358439,200,161481176.19891065.959037,200,161631171.3479955.099028,200,16165.439.4446447.074568,200,16205.191856
1126.16426,200,16221.517.04781146.222036,200,16247505.05081010.993687,200,16277.552076
964.72962,200,16306.1176.5271141.191356,200,16320.978269
505.107788,200,16362.801163
950.941078,181,16378.1181.2521181.320965,200,16407.1156.2201176.302739,200,16437.1196.51196.16371,200,16465.1171156909.63826,200,16491.029552
1181.192452,200,16507.759561
1126.277974,200,16509.22342514190.028519,129,16535.877391621181.25307,200,16552.44851111196.534036,200,16577.338603891141.198625,200,16609.106511151151.289052,200,16635.78324111020.811112,200,16650.607894
1161.324107,200,16694.027014
1166.523988,200,16708.377385
1166.181068,200,16736.059714
980.733218,200,16775.69501
1151.010186,200,16791.657757
1176.439259,200,16820.083568
1111.438356,200,16835.126287
1186.24357,200,16836.621369
396.731914,200,16877.436214
974.862901,200,16893.866917
1141.124677,200,16919.550119
1151.129321,200,16949.543514
965.042662,200,16978.74882
1166.155025,200,16993.604195
1171.242479,200,17035.388646
1171.305269,200,17065.76254
1196.644784,200,17078.895909
1115.924827,200,17120.095026
1196.459851,200,17136.021562
1135.98109,200,17162.378865
1135.97494,200,17179.076419
1176.122923,200,17180.683738
396.796345,200,17208.510661
1121.169908,200,17235.544664
945.187685,200,17251.075586
1171.388412,200,17294.29802
1196.545112,200,17310.572187
923.070094,184,17336.25138
1096.058152,200,17369.200829
1096.145096,200,17396.607549
1131.394411,200,17423.223288
1176.173567,200,17455.342129
1136.212726,200,17483.134631
1186.107202,200,17496.55247
1171.203547,200,17512.711677
1176.282052,200,17514.189274
870.549156,200,17555.325438
1171.06439,200,17571.042178
1196.411916,200,17598.103203
1076.140794,200,17627.331985
1095.846019,200,17656.054624
1061.030233,200,17670.120701
850.039639,200,17712.714123
1141.299151,200,17743.136821
1171.176531,200,17755.949181
1171.332514,200,17799.526442
1101.177835,200,17814.929663
1126.260884,200,17842.604189
1196.454503,200,17858.599973
1166.280102,200,17860.210145
980.52842,200,17887.270236
1166.067073,200,17913.218961
823.578333,200,17929.832193
1186.30231,200,17972.713923
1125.747904,200,17987.902034
1171.08175,200,18014.715145
1176.239829,200,18058.547688
1171.302296,200,18073.05177
859.680663,200,18099.92805
1186.236022,200,18132.460688
1171.330814,200,18158.880272
1156.111277,200,18172.275987
1126.245792,200,18189.04155
1146.220399,200,18190.641016
814.765016,191,18230.522887
1091.179885,200,18246.62485
1196.637757,200,18273.918515
1061.257259,200,18304.620379
919.799751,200,18333.202396
1166.191466,200,18346.771156
1140.911623,200,18390.143424
282.337288,76,18405.477891
1176.180223,200,18419.830643
1171.212956,200,18448.216414
1125.867091,200,18477.121622
1166.161499,200,18506.977944
1166.205783,200,18519.67255
1126.056932,200,18536.02593511156.127785,200,18537.5039151870.174229,200,18565.473055
359.986955,89,18579.824806
1045.980075,200,18606.368724
1146.010671,200,18638.968616
1161.137456,200,18663.859258
1025.329347,200,18675.854756
940.737062,181,18723.422113
1156.043125,200,18735.229982
1156.13158,200,18762.892055
1196.355922,200,18777.305457
1096.165994,200,18821.893738
691.014444,141,18835.291235
447.044559,200,18863.537756
1161.236282,200,18866.146939141156.381766,200,18867.613847
315.676098,200,18907.688519
589.394702,200,18923.465488
914.635205,200,18950.2491146.1071.138032,200,18981.421136.11170.910396,200,19009.187164
1156.041711,200,19037.002082
1076.080223,200,19066.319963
1085.568284,200,19094.667739
1196.387737,200,19107.944552
1181.46693,200,19150.797534
1196.36235,200,19166.562543
1061.275763,200,19192.704112
1176.308646,200,19209.144933
1171.286924,200,19210.828544
196.729298,200,19238.32268
1025.870599,200,19266.666896
1131.192343,200,19280.542296
329.98126,79,193121171.05731181.30803,200,19338.1146.1681156.291005,200,19349.1196.4941176.314292,200,19397.1146.1541196.345036,200,19409.1091.0681156.246327,200,19437.980.55111176.137374,200,194671095.94081181.339122,200,194961181.27511141.209367,200,195211186.41911196.404052,200,195361166.32611176.361056,200,1953668.300731161.266492,200,1951181.0559941865.425191,200,1951161.3669991076.01895,200,19591196.384861156.241309,200,19621171.481131151.109381,200,1961181.2561521191.404344,200,191191.434445,1080.844198,200,19845.04428,201196.429101,200,1171.280973,21131.214963,200,11171.384637,2529.98487,200,1971161.0901661186.254291,200,1981121.19855948976.140018,200,191071.126101156.328541,200,19861146.136941176.357134,200,1988373.2533341196.350143,200,1981196.3352819779.78221,200,191186.467631,1171.332255,200,191196.210086,1100.919605,200,191171.214857,1196.51683,200,2001191.468971171.363143,200,2002869.1544391196.433468,200,201156.188876,1020.99455,200,2001156.1040071011.171174,200,2001176.285981151.045056,200,20121176.326281176.347087,200,20151191.367661111.180844,200,20181175.88145814.941543,200,2021204.3111111121.035725,200,20215.178505111186.237545,200,20216.66919764925.472621,200,20258.249611161066.153242,200,20272.984307.1171.367185,200,20300.871181.41191.345373,200,20344.491151.11156.271738,200,20358.211176.21116.417935,200,20386.101181.51181.160181,200,20416.301020.91196.527995,200,20443.351161.31171.253967,200,20457.291086.11191.371713,200,20500.241196.474331,200,20514.440546
1031.009858,200,20528.004219
1166.197989,200,20556.044108
1186.270586,200,20557.706237
1176.204717,200,20559.249954
314.391879,200,20587.424776
1156.15848,200,20614.411377
1156.302987,200,20642.393479
964.6709941171.063905,200,2061146.433657,200,20698.903771
890.43944,200,20714.149774
990.1171.29881121.216437,201010.681081.14941011.268638,201176.441191.232467,200,20800.21126.114386,200,20842.176317
1151.237038,2001181.14917,200,1071.189129,201181.582445,200,1156.221156.221474,200,20887.31191.248961,200,20887548.78091945.3771065.1100.87190.7261211196.5181181.255607,200,20957.1150.992843,200,20972.438485
1136.054593,200,21015.753612
1176.312101,200,2101196.5629291156.105929,200,21057.295549
1171.348748,21151.387501,200,21091.357152,2965.699014,200,21985.758552,21056.052721,200,21156.32974,200,21172.814291
1136.166306,200,21199.507332
1125.981024,201166.252607,200,1181.205874,200,21230.275541
1181.157651,20798.704287,200,21036.048125,200,21272.496073
1110.799005,200,21287.002627
1111.245394,200,21315.031639
1070.945528,200,21346.576006
1141.089723,200,21372.713727
1151.070793,200,21388.259163
1141.201881,200,21431.919026
1181.188033,200,21445.679381
1040.662044,200,21472.696117
1171.227144,200,21516.338717
1126.113403,200,21529.349609
996.830736,187,21557.023606
1181.29434,200,21559.416842
1196.407225,200,21560.908524
789.718611,200,21604.335443
1196.509101,200,21628.909773
1085.891655,200,21646.036006
1025.587873,200,21689.801865
1186.430652,200,21702.561841
1171.397376,200,21730.350071
1186.332793,200,21764.475958
1176.139547,200,21787.380208
1141.277492,200,21815.38604
1196.443181,200,21846.376012
1136.248751,200,21872.57435
1151.101272,200,21887.212292
835.161386,200,21903.697062
1176.273199,200,21905.182476
401.462503,200,21946.231877
1176.328236,200,21960.582009
1161.199706,200,21987.833463
1176.375812,200,22019.16886
1101.213703,200,22044.633775
1186.478719,200,22059.740005
1196.644796,200,22103.570103
1196.581262,200,22128.984473
1171.3307,200,22142.671497
1191.413249,200,22187.272537
584.455495,134,22199.822194
1186.474529,200,22214.059995
1181.305951,200,22244.592793
1181.327386,200,22246.083523
191.384851,200,22275.109361
1181.364736,200,22299.023072
1196.438974,200,22315.449358
1196.24601,200,22360.262199
360.377791,100,22371.599338
1081.289331,200,22385.614522
1146.39708,200,22432.660381
1186.199125,200,22446.502491
945.507743,200,22471.27963
1166.266724,200,22503.164738
1181.536497,200,22532.145223
1186.212176,200,22555.326093
1181.230854,200,22571.92455
1176.239593,200,22573.352745
1181.373594,200,22574.851733
1166.343809,200,22615.536814
1151.147803,200,22630.306035
1176.349802,200,22657.825093
1181.224494,200,22688.840559
1136.126937,200,22715.0601811180.929119,200,22728.38531311095.71834,200,22773.739927
1046.185982,200,22800.207247
1171.457648,200,22813.270248
1161.272562,200,22859.254599
1166.20912,200,22872.413774
1186.560878,200,22899.361053
1196.293513,200,22916.154409
1156.1504.335125,200,22918.699180.6195.987273,200,22949.211191.51181.214549,200,22972.451065.1131.176344,200,22988.7381095.1131.025685,200,23034.2791106.944.838163,200,23046.7791186.1068.781292,194,23073.6271141161.041054,200,23119.8798452.1111.213776,200,23132.6011181.1014.544302,185,23158.7861171.1126.088426,200,23192.4911196.1055.944769,200,23217.9691161.1085.841552,200,23231.3591010.995.8697,200,23248.75119611457.956819,200,23250.305457.1301.53091,200,23291.362197
1066.128056,200,23306.069319
970.171608,200,23333.914681
1166.148447,200,23365.454723
990.451714,200,23392.026314
1165.975438,200,23419.147667
1161.214155,200,23451.084104
1170.990621,200,23477.689322
1071.311622,200,23490.385938
1151.045135,200,23536.295608
1191.288598,200,23549.106885
978.682361,189,23576.444401
